x,y
0.18052290181967007,2
0.7847340401022673,2
-1.3531645737871842,0
1.9832982062599025,18
1.2384717044927573,7
1.2006173961393851,3
0.8961498842131382,2
0.25368975507453934,2
0.5496003408586605,0
1.9033710510161257,9
1.4445336141903287,10
0.11529575813592034,1
-0.6272540803818185,0
-1.2694887303810587,0
-0.2278201469605738,1
-0.26048827043997325,0
-1.5741432808723237,0
1.754424311066897,8
-1.678311198116833,0
0.5311444925151155,2
0.7525925564726385,3
-0.21027688552040605,0
-1.319206180749453,1
-0.9813906137539175,0
-0.35685961838483443,3
-0.1852679907606742,2
0.08236459258882763,2
0.17349814103925482,2
1.0920490415951771,3
2.012135394103783,10
1.3640176762436795,5
-0.06394930721078569,1
-1.0995640772110158,0
-0.155296014711219,2
1.1990245323002955,3
2.1169813969407305,11
1.7175037278789336,7
-0.3621807939010339,0
0.032472059337810506,1
3.1143333592295583,56
0.40740140398214847,4
0.04830948225295879,4
-0.9101326449341816,0
-0.2721575499623031,0
0.40468895127802273,2
-0.9978610125735534,0
2.736450828382394,39
-1.1205505211513842,1
0.432924499712695,1
-0.5656771470913626,0
1.3937098216360084,6
